,last_name_x, first_name_x,player_id,year_x,pa,bip,woba,est_woba,est_woba_minus_woba_diff,xWRAA,display_team_name,year_y,primary_pos_formatted,fielding_runs_prevented,outs_above_average,runs_extra_strikes,strike_rate,xDRAA,fg_id_x,full_name,Name,Team,Batting,Base Running,Fielding,Positional,Offense,Defense,League,Replacement,RAR,WAR,Dollars,fg_id_y,xWAR
430,Smith, Pavin,656976,2020,44,31,0.315,0.345,-0.03,1.2253164556962015,Diamondbacks,2020.0,1B,0.0,0.0,,,0.0,,Pavin Smith,Pavin Smith,Diamondbacks,-0.1,-0.6,-0.1,-0.7,-0.7,-0.9,0.2,1.4,0.0,0.0,$0.0,19892.0,0.13209603716435458
431,Wade Jr, LaMonte,664774,2020,44,30,0.281,0.262,0.019,-1.8565400843881852,Twins,2020.0,CF,0.0,0.0,,,0.0,18126,LaMonte Wade Jr,,,,-0.3,,-0.4,,,,,,0.0,,,-0.10928273545618487
432,Odom, Joseph,641929,2020,44,20,0.165,0.17300000000000001,-0.008,-5.161181434599155,,,,,,-1.0,43.8,-1.0,,Joseph Odom,Joseph Odom,Mariners,-5.3,-0.5,-0.9,1.1,-5.9,0.1,0.2,1.4,-4.1,-0.4,($3.2),15535.0,-0.401506169633482
433,Freeman, Mike,502273,2020,43,28,0.271,0.244,0.027000000000000003,-2.4675105485232067,Indians,2020.0,3B,-1.0,-1.0,,,-1.0,11241,Mike Freeman,Mike Freeman,Indians,-1.7,0.4,-0.3,-0.1,-1.4,-0.4,0.5,1.4,0.2,0.0,$0.1,11241.0,-0.1718713621391097
434,Butera, Drew,460077,2020,43,30,0.174,0.14800000000000002,0.026000000000000002,-5.951054852320674,,,,,,0.0,46.8,0.0,3411,Drew Butera,Drew Butera,Rockies,-6.1,-0.8,-0.5,0.9,-6.9,0.4,0.2,1.4,-5.0,-0.5,($3.9),3411.0,-0.43286575075975414
435,Mejia, Francisco,642336,2020,42,30,0.147,0.193,-0.046,-4.217721518987341,,,,,,0.0,50.3,0.0,16403,Francisco Mejia,Francisco Mejia,Padres,-6.0,0.7,-0.7,0.9,-5.3,0.1,0.1,1.4,-3.7,-0.4,($2.8),16403.0,-0.12156760468753854
436,Cordero, Franchy,614173,2020,42,34,0.307,0.426,-0.11900000000000001,4.040506329113923,Royals,2020.0,CF,0.0,0.0,,,0.0,14567,Franchy Cordero,Franchy Cordero,Royals,-0.3,0.5,-1.5,-0.4,0.2,-1.9,0.5,1.4,0.2,0.0,$0.2,14567.0,0.5357196787302075
437,Alvarez, Eddy,657193,2020,41,21,0.225,0.18600000000000003,0.039,-4.359493670886074,Marlins,2020.0,2B,-1.0,-1.0,,,-1.0,,Eddy Alvarez,Eddy Alvarez,Marlins,-3.0,1.1,0.5,0.2,-1.9,0.7,-0.2,1.3,-0.1,0.0,($0.1),16959.0,-0.2649577960236156
438,Wieters, Matt,446308,2020,41,26,0.249,0.315,-0.066,0.10379746835443047,,,,,,-1.0,41.9,-1.0,4298,Matt Wieters,Matt Wieters,Cardinals,-2.3,0.1,-0.6,0.8,-2.2,0.2,0.5,1.3,-0.1,0.0,($0.1),4298.0,0.13022710372745472
439,Taylor, Tyrone,621438,2020,41,30,0.32799999999999996,0.34600000000000003,-0.018000000000000002,1.1763713080168787,Brewers,2020.0,RF,1.0,1.0,,,1.0,,Tyrone Taylor,Tyrone Taylor,Brewers,0.3,-0.1,0.6,-0.2,0.2,0.3,0.5,1.3,2.4,0.2,$1.9,13675.0,0.3123486598121122
440,Heim, Jonah,641680,2020,41,35,0.22,0.28,-0.06,-1.1071729957805898,,,,,,0.0,46.2,0.0,,Jonah Heim,Jonah Heim,Athletics,-3.1,-0.2,0.1,0.7,-3.3,0.8,0.1,1.3,-1.0,-0.1,($0.8),16930.0,0.07080573977734574
441,Walker, Neil,435522,2020,41,27,0.233,0.23399999999999999,-0.001,-2.69873417721519,Phillies,2020.0,2B,0.0,0.0,,,0.0,7539,Neil Walker,Neil Walker,Phillies,-3.0,0.2,0.4,-0.6,-2.8,-0.2,-0.2,1.3,-1.9,-0.2,($1.5),7539.0,-0.1715168804749982
442,Diaz, Lewin,650331,2020,41,27,0.17800000000000002,0.20800000000000002,-0.03,-3.598312236286919,Marlins,2020.0,1B,1.0,1.0,,,1.0,18365,Lewin Diaz,Lewin Diaz,Marlins,-4.7,-0.3,1.1,-0.8,-5.0,0.3,-0.2,1.3,-3.6,-0.3,($2.8),18365.0,-0.22983024937907606
443,Ravelo, Rangel,592660,2020,41,31,0.22899999999999998,0.266,-0.037000000000000005,-1.5915611814345985,Cardinals,2020.0,RF,-1.0,-1.0,,,-1.0,10839,Rangel Ravelo,Rangel Ravelo,Cardinals,-2.9,0.5,0.3,-1.0,-2.4,-0.7,0.5,1.3,-1.3,-0.1,($1.0),10839.0,-0.17081925396453412
444,Thomas, Lane,657041,2020,40,23,0.2,0.21,-0.01,-3.4430379746835444,Cardinals,2020.0,RF,2.0,2.0,,,2.0,16939,Lane Thomas,Lane Thomas,Cardinals,-3.8,-0.9,0.4,-0.2,-4.8,0.2,0.5,1.3,-2.8,-0.3,($2.2),16939.0,-0.12063860707363323
445,Fisher, Derek,605233,2020,39,21,0.342,0.33299999999999996,0.009000000000000001,0.6911392405063279,Blue Jays,2020.0,RF,-2.0,-3.0,,,-2.0,16192,Derek Fisher,Derek Fisher,Blue Jays,1.0,0.0,-2.7,-0.6,1.0,-3.3,-0.2,1.3,-1.2,-0.1,($0.9),16192.0,-0.06212747891072125
446,Forsythe, Logan,523253,2020,38,22,0.20199999999999999,0.29,-0.08800000000000001,-0.7054852320675112,Marlins,2020.0,2B,1.0,1.0,,,1.0,7185,Logan Forsythe,Logan Forsythe,Marlins,-3.6,0.2,1.7,-0.4,-3.4,1.3,-0.2,1.2,-1.0,-0.1,($0.8),7185.0,0.12954823904369905
447,Smith, Kevan,607345,2020,38,20,0.358,0.32899999999999996,0.028999999999999998,0.5451476793248933,,,,,,-1.0,41.2,-1.0,12284,Kevan Smith,Kevan Smith,Rays,1.7,0.1,-2.4,0.6,1.7,-1.8,-0.2,1.2,0.9,0.1,$0.7,12284.0,0.14419839576344273
448,Hamilton, Billy,571740,2020,36,27,0.16899999999999998,0.22699999999999998,-0.057999999999999996,-2.5822784810126587,---,2020.0,CF,2.0,2.0,,,2.0,10199,Billy Hamilton,Billy Hamilton,- - -,-4.5,1.2,2.8,-0.1,-3.3,2.8,0.0,1.2,0.7,0.1,$0.5,10199.0,0.16437367769544292
449,Mathias, Mark,664029,2020,36,29,0.271,0.253,0.018000000000000002,-1.792405063291139,Brewers,2020.0,RF,0.0,0.0,,,0.0,,Mark Mathias,Mark Mathias,Brewers,-1.5,-0.2,-0.1,-0.5,-1.7,-0.6,0.4,1.2,-0.7,-0.1,($0.6),18032.0,-0.12838323557809145
450,Heredia, Guillermo,628338,2020,36,24,0.28600000000000003,0.331,-0.045,0.5772151898734182,---,2020.0,CF,2.0,2.0,,,2.0,18721,Guillermo Heredia,Guillermo Heredia,- - -,-0.8,0.7,1.6,-0.1,-0.1,1.6,0.1,1.2,2.8,0.3,$2.1,18721.0,0.42302896566335546
451,Duggar, Steven,621453,2020,36,23,0.203,0.235,-0.032,-2.3392405063291144,Giants,2020.0,LF,0.0,0.0,,,0.0,17719,Steven Duggar,Steven Duggar,Giants,-3.3,0.1,-0.5,-0.4,-3.2,-0.8,0.1,1.2,-2.8,-0.3,($2.2),17719.0,-0.14266406061582487
452,Almora Jr., Albert,546991,2020,34,21,0.22,0.218,0.002,-2.6970464135021097,Cubs,2020.0,CF,0.0,0.0,,,0.0,14109,Albert Almora Jr.,Albert Almora Jr.,Cubs,-2.8,0.1,0.4,0.2,-2.8,0.5,0.4,1.1,-0.7,-0.1,($0.6),14109.0,-0.1254434321399075
453,Davis, Jonathan,641505,2020,34,17,0.344,0.335,0.009000000000000001,0.6599156118143465,Blue Jays,2020.0,CF,0.0,0.0,,,0.0,15104,Jonathan Davis,Jonathan Davis,Blue Jays,0.9,0.1,-0.2,-0.2,1.0,-0.5,-0.2,1.1,1.4,0.1,$1.1,15104.0,0.1621428375854821
454,Young, Andy,670370,2020,34,16,0.345,0.35100000000000003,-0.006,1.118987341772153,,,,,,,,0.0,,Andy Young,Andy Young,Diamondbacks,0.8,0.2,-1.9,-0.4,0.9,-2.3,0.1,1.1,-0.1,0.0,($0.1),19521.0,0.19706519996223823
455,Cespedes, Yoenis,493316,2020,34,16,0.263,0.29,-0.027000000000000003,-0.6312236286919837,,,,,,,,0.0,13110,Yoenis Cespedes,Yoenis Cespedes,Mets,-1.3,-0.9,,-0.9,-2.3,-0.9,-0.2,1.1,-2.2,-0.2,($1.7),13110.0,-0.1287674172780007
456,Marisnick, Jake,545350,2020,34,23,0.395,0.233,0.162,-2.266666666666666,Mets,2020.0,CF,0.0,0.0,,,0.0,11339,Jake Marisnick,Jake Marisnick,Mets,2.5,0.4,-2.9,0.1,2.9,-2.7,-0.2,1.1,1.1,0.1,$0.8,11339.0,-0.06413437292619
457,Refsnyder, Rob,608701,2020,34,20,0.225,0.248,-0.023,-1.8362869198312237,,,,,,,,0.0,13770,Rob Refsnyder,Rob Refsnyder,Rangers,-2.9,1.0,1.0,-1.0,-2.0,0.0,0.1,1.1,-0.7,-0.1,($0.6),13770.0,-0.07090545376304644
458,Bishop, Braden,623323,2020,34,21,0.21600000000000003,0.20600000000000002,0.01,-3.0413502109704633,Mariners,2020.0,RF,0.0,0.0,,,0.0,17806,Braden Bishop,Braden Bishop,Mariners,-2.6,0.6,0.8,-0.3,-2.0,0.5,0.1,1.1,-0.3,0.0,($0.2),17806.0,-0.1589295046421788
459,Mathisen, Wyatt,621500,2020,33,15,0.349,0.321,0.027999999999999997,0.2506329113924053,Diamondbacks,2020.0,3B,0.0,-1.0,,,0.0,,Wyatt Mathisen,Wyatt Mathisen,Diamondbacks,0.9,0.0,-0.2,-0.1,0.9,-0.3,0.1,1.1,1.7,0.2,$1.3,14555.0,0.11916982690266237
460,Holaday, Bryan,592407,2020,33,22,0.184,0.214,-0.03,-2.7291139240506332,,,,,,0.0,44.7,0.0,11287,Bryan Holaday,Bryan Holaday,Orioles,-3.7,-0.5,-0.1,0.1,-4.2,-0.1,-0.2,1.1,-3.4,-0.3,($2.7),11287.0,-0.19980963579360667
461,Demeritte, Travis,641513,2020,33,15,0.22699999999999998,0.27699999999999997,-0.05,-0.9746835443037982,Tigers,2020.0,RF,1.0,1.0,,,1.0,15958,Travis Demeritte,Travis Demeritte,Tigers,-2.5,0.6,1.2,-0.6,-1.9,0.6,0.4,1.1,0.2,0.0,$0.2,15958.0,0.10698188139632085
463,Allen, Austin,664119,2020,32,17,0.22899999999999998,0.163,0.066,-4.023628691983122,,,,,,1.0,53.7,1.0,18083,Austin Allen,Austin Allen,Athletics,-2.1,-0.6,-0.6,0.7,-2.8,0.1,0.1,1.0,-1.5,-0.1,($1.2),18083.0,-0.18299195084430692
464,Allen, Greg,656185,2020,32,17,0.263,0.29,-0.027000000000000003,-0.59409282700422,---,2020.0,LF,1.0,1.0,,,1.0,16623,Greg Allen,Greg Allen,- - -,-1.5,0.9,-0.4,-0.2,-0.6,-0.7,0.4,1.0,0.1,0.0,$0.1,16623.0,0.208910000622227
465,Souza Jr., Steven,519306,2020,31,12,0.258,0.20600000000000002,0.052000000000000005,-2.772995780590717,Cubs,2020.0,RF,0.0,0.0,,,0.0,5667,Steven Souza Jr.,Steven Souza Jr.,Cubs,-1.6,0.7,1.2,-0.4,-0.9,0.7,0.4,1.0,1.2,0.1,$1.0,5667.0,-0.14233185397856157
466,Kratz, Erik,456124,2020,30,22,0.33,0.285,0.045,-0.683544303797469,,,,,,0.0,49.6,0.0,4403,Erik Kratz,Erik Kratz,Yankees,0.5,0.1,0.9,0.6,0.5,1.4,-0.2,1.0,2.8,0.3,$2.2,4403.0,0.0966183192731829
467,Sanchez, Jesus,660821,2020,29,14,0.13699999999999998,0.237,-0.1,-1.8354430379746836,Marlins,2020.0,RF,0.0,0.0,,,0.0,sa872787,Jesus Sanchez,Jesus Sanchez,Marlins,-4.3,0.0,-0.8,-0.3,-4.3,-1.2,-0.2,0.9,-4.7,-0.5,($3.7),19913.0,-0.11583689659882893
468,Alford, Anthony,546990,2020,29,20,0.3,0.22399999999999998,0.076,-2.153586497890296,---,2020.0,LF,-1.0,-1.0,,,-1.0,14329,Anthony Alford,Anthony Alford,- - -,-0.3,1.2,-2.2,-0.2,0.9,-2.4,0.1,0.9,-0.6,-0.1,($0.4),14329.0,-0.11760148130176733
469,Fraley, Jake,641584,2020,29,15,0.22699999999999998,0.19399999999999998,0.033,-2.887763713080169,Mariners,2020.0,RF,0.0,0.0,,,0.0,19260,Jake Fraley,Jake Fraley,Mariners,-2.0,0.0,0.3,-0.3,-1.9,0.0,0.1,0.9,-0.9,-0.1,($0.7),19260.0,-0.21818280936925158
470,Morrison, Logan,489149,2020,28,17,0.218,0.272,-0.054000000000000006,-0.9451476793248941,,,,,,,,0.0,9205,Logan Morrison,Logan Morrison,Brewers,-2.4,0.3,0.0,-0.8,-2.1,-0.8,0.3,0.9,-1.7,-0.2,($1.3),9205.0,-0.05186786691287501
471,Mateo, Jorge,622761,2020,28,16,0.193,0.243,-0.05,-1.6303797468354433,Padres,2020.0,2B,0.0,0.0,,,0.0,17273,Jorge Mateo,Jorge Mateo,Padres,-2.9,0.3,0.3,-0.4,-2.6,-0.1,0.1,0.9,-1.7,-0.2,($1.3),17273.0,-0.07960877991720774
472,Barreto, Franklin,620439,2020,28,12,0.08800000000000001,0.138,-0.05,-4.111392405063291,---,2020.0,2B,0.0,0.0,,,0.0,15519,Franklin Barreto,Franklin Barreto,- - -,-5.3,0.3,0.1,0.0,-5.0,0.1,0.1,0.9,-3.9,-0.4,($3.1),15519.0,-0.2820025416588774
473,Hernandez, Yadiel,628450,2020,28,15,0.255,0.21100000000000002,0.044000000000000004,-2.386497890295358,,,,,,,,0.0,,Yadiel Hernandez,Yadiel Hernandez,Nationals,-1.6,0.2,-0.1,-0.8,-1.4,-0.9,-0.2,0.9,-1.5,-0.1,($1.2),19334.0,-0.2017754929555189
474,Urias, Ramon,602104,2020,27,19,0.406,0.375,0.031,1.4354430379746834,Orioles,2020.0,SS,-1.0,-2.0,,,-1.0,,Ramon Urias,Ramon Urias,Orioles,2.1,-1.0,-2.4,0.2,1.1,-2.1,-0.2,0.9,-0.3,0.0,($0.3),18795.0,0.050060252313031045
475,Nido, Tomas,621512,2020,26,18,0.38299999999999995,0.314,0.069,0.043881856540084425,,,,,,0.0,48.5,0.0,13755,Tomas Nido,Tomas Nido,Mets,1.7,-0.4,0.3,0.5,1.2,0.8,-0.2,0.8,2.8,0.3,$2.2,13755.0,0.09634239811604506
476,Thaiss, Matt,642136,2020,25,13,0.258,0.231,0.027000000000000003,-1.7088607594936707,Angels,2020.0,2B,-2.0,-3.0,,,-2.0,19318,Matt Thaiss,Matt Thaiss,Angels,-1.1,-0.1,-0.7,-0.4,-1.2,-1.1,0.1,0.8,-1.4,-0.1,($1.1),19318.0,-0.33016104590774076
477,Kirk, Alejandro,672386,2020,25,20,0.41100000000000003,0.324,0.087,0.25316455696202556,,,,,,-1.0,42.1,-1.0,,Alejandro Kirk,Alejandro Kirk,Blue Jays,2.1,-0.5,-0.9,0.3,1.6,-0.6,-0.2,0.8,1.7,0.2,$1.3,22581.0,-0.012905131060853406
478,Robertson, Daniel,621002,2020,24,15,0.34,0.318,0.022000000000000002,0.12151898734177226,Giants,2020.0,SS,0.0,1.0,,,0.0,14145,Daniel Robertson,Daniel Robertson,Giants,0.6,0.4,0.1,0.2,1.0,0.2,0.1,0.8,2.0,0.2,$1.6,14145.0,0.14618732516954297
479,Colon, Christian,518568,2020,24,20,0.152,0.18,-0.027999999999999997,-2.6734177215189874,Reds,2020.0,2B,0.0,0.0,,,0.0,11145,Christian Colon,Christian Colon,Reds,-3.5,0.3,0.7,-0.3,-3.2,0.4,0.3,0.8,-1.7,-0.2,($1.3),11145.0,-0.18399519854770657
480,Viloria, Meibrys,650619,2020,24,12,0.247,0.18899999999999997,0.057999999999999996,-2.4911392405063295,,,,,,0.0,50.4,0.0,17109,Meibrys Viloria,Meibrys Viloria,Royals,-1.4,-0.4,-1.7,0.6,-1.8,-1.1,0.3,0.8,-1.9,-0.2,($1.4),17109.0,-0.14681580922533172
481,Taylor, Beau,607333,2020,24,13,0.098,0.161,-0.063,-3.058227848101266,,,,,,0.0,51.7,0.0,12384,Beau Taylor,Beau Taylor,Indians,-4.5,0.2,1.2,0.5,-4.3,1.7,0.3,0.8,-1.6,-0.2,($1.2),12384.0,-0.15334066894084786
482,Garlick, Kyle,664247,2020,23,15,0.16,0.231,-0.071,-1.572151898734177,,,,,,,,0.0,18063,Kyle Garlick,Kyle Garlick,Phillies,-3.1,0.2,-0.9,-0.3,-2.9,-1.2,-0.1,0.7,-3.6,-0.3,($2.8),18063.0,-0.08978200779046097
483,Alcantara, Sergio,642727,2020,23,17,0.249,0.192,0.057,-2.329113924050633,,,,,,,,0.0,,Sergio Alcantara,Sergio Alcantara,Tigers,-1.3,0.1,-0.8,0.1,-1.2,-0.7,0.3,0.7,-0.9,-0.1,($0.7),16417.0,-0.13422492019237264
484,Diaz, Isan,656371,2020,22,15,0.158,0.259,-0.10099999999999999,-0.9839662447257382,Marlins,2020.0,2B,0.0,0.0,,,0.0,17922,Isan Diaz,Isan Diaz,Marlins,-2.9,0.2,0.0,0.1,-2.7,0.1,-0.1,0.7,-2.1,-0.2,($1.6),17922.0,0.0031590405065267287
485,Delmonico, Nicky,547170,2020,22,18,0.18100000000000002,0.20199999999999999,-0.021,-2.042194092827004,,,,,,,,0.0,13157,Nicky Delmonico,Nicky Delmonico,White Sox,-2.4,-0.6,-0.6,-0.2,-3.0,-0.8,0.3,0.7,-2.8,-0.3,($2.2),13157.0,-0.20674446543602007
486,Mercer, Jordy,474568,2020,22,18,0.221,0.26,-0.039,-0.9654008438818563,,,,,,,,0.0,6547,Jordy Mercer,Jordy Mercer,- - -,-1.7,0.3,-0.3,0.1,-1.5,-0.2,0.0,0.7,-0.9,-0.1,($0.7),6547.0,0.014690396355960877
487,Jones, Taylor,622100,2020,22,14,0.254,0.259,-0.005,-0.9839662447257382,,,,,,,,0.0,,Taylor Jones,Taylor Jones,Astros,-1.0,-0.3,-0.3,-0.6,-1.3,-0.9,0.1,0.7,-1.4,-0.1,($1.1),19533.0,-0.11354977100874265
488,Apostel, Sherten,665947,2020,21,11,0.132,0.149,-0.017,-2.8886075949367087,,,,,,,,0.0,,Sherten Apostel,Sherten Apostel,Rangers,-3.5,0.2,-1.0,-0.3,-3.3,-1.3,0.1,0.7,-3.9,-0.4,($3.0),21794.0,-0.2241515163530124
489,Rooker, Brent,667670,2020,21,14,0.401,0.373,0.027999999999999997,1.081012658227848,,,,,,,,0.0,sa3003172,Brent Rooker,Brent Rooker,Twins,1.6,0.5,-1.8,-0.3,2.1,-2.1,0.3,0.7,0.9,0.1,$0.7,19627.0,0.1911004047872868
490,Sanchez, Yolmer,570560,2020,21,11,0.47200000000000003,0.39399999999999996,0.078,1.4531645569620246,White Sox,2020.0,3B,-1.0,-1.0,,,-1.0,11602,Yolmer Sanchez,Yolmer Sanchez,White Sox,2.9,-0.1,-0.3,-0.2,2.8,-0.5,0.3,0.7,3.2,0.3,$2.5,11602.0,0.08140889523021393
491,Rodgers, Brendan,663898,2020,21,15,0.099,0.129,-0.03,-3.2430379746835443,Rockies,2020.0,2B,0.0,0.0,,,0.0,17907,Brendan Rodgers,Brendan Rodgers,Rockies,-4.3,0.0,0.1,0.0,-4.3,0.1,0.1,0.7,-3.5,-0.3,($2.7),17907.0,-0.24889673904770562
492,Cain, Lorenzo,456715,2020,21,16,0.34700000000000003,0.41700000000000004,-0.07,1.8607594936708867,Brewers,2020.0,CF,0.0,0.0,,,0.0,9077,Lorenzo Cain,Lorenzo Cain,Brewers,0.5,0.2,0.7,0.1,0.7,0.8,0.3,0.7,2.4,0.2,$1.9,9077.0,0.2766622444530171
493,Payton, Mark,592622,2020,20,13,0.217,0.18600000000000003,0.031,-2.126582278481012,,,,,,,,0.0,sa549855,Mark Payton,Mark Payton,Reds,-1.8,0.0,-0.1,-0.3,-1.8,-0.4,0.2,0.7,-1.3,-0.1,($1.0),16042.0,-0.17265769014829682
494,Cron, Kevin,605196,2020,20,10,0.106,0.2,-0.094,-1.8902953586497886,,,,,,,,0.0,16211,Kevin Cron,Kevin Cron,Diamondbacks,-3.6,0.1,,-0.7,-3.5,-0.7,0.1,0.7,-3.5,-0.3,($2.7),16211.0,-0.1788542550353593
495,Stephenson, Tyler,663886,2020,20,8,0.429,0.308,0.121,-0.0675105485232068,,,,,,,,0.0,sa874242,Tyler Stephenson,Tyler Stephenson,Reds,1.9,0.3,-0.1,-0.2,2.1,-0.2,0.2,0.7,2.8,0.3,$2.2,17988.0,0.0665050923801806
496,Hudson, Joe,621529,2020,20,13,0.21,0.183,0.027000000000000003,-2.1772151898734178,,,,,,0.0,47.7,0.0,,Joe Hudson,Joe Hudson,Mariners,-1.7,0.1,-0.9,0.5,-1.6,-0.4,0.1,0.7,-1.2,-0.1,($0.9),14412.0,-0.09005050393864947
497,Haase, Eric,606992,2020,19,12,0.174,0.292,-0.11800000000000001,-0.32067510548523237,,,,,,0.0,48.2,0.0,,Eric Haase,Eric Haase,Tigers,-2.3,0.1,0.0,0.4,-2.2,0.4,0.2,0.6,-0.9,-0.1,($0.7),14111.0,0.07761865468509825
498,Difo, Wilmer,594694,2020,18,11,0.163,0.28300000000000003,-0.12,-0.44050632911392357,,,,,,,,0.0,14320,Wilmer Difo,Wilmer Difo,Nationals,-2.4,0.2,0.2,0.1,-2.2,0.3,-0.1,0.6,-1.5,-0.1,($1.2),14320.0,0.04334545695630013
499,Phegley, Josh,572033,2020,18,13,0.18600000000000003,0.231,-0.045,-1.230379746835443,,,,,,,,0.0,9308,Josh Phegley,Josh Phegley,Cubs,-2.0,0.0,-0.1,-0.5,-2.0,-0.6,0.2,0.6,-1.9,-0.2,($1.4),9308.0,-0.11128140724536485
500,Williams, Mason,592863,2020,18,9,0.133,0.17300000000000001,-0.04,-2.111392405063291,,,,,,,,0.0,11859,Mason Williams,Mason Williams,Orioles,-2.8,-1.0,0.6,0.0,-3.8,0.5,-0.1,0.6,-2.8,-0.3,($2.2),11859.0,-0.24559502893646074
501,Moniak, Mickey,666160,2020,18,8,0.298,0.32799999999999996,-0.03,0.24303797468354366,Phillies,2020.0,LF,-1.0,-1.0,,,-1.0,sa917920,Mickey Moniak,Mickey Moniak,Phillies,-0.3,0.3,-2.3,-0.3,0.0,-2.6,-0.1,0.6,-2.1,-0.2,($1.7),19956.0,-0.0166093860900462
502,Basabe, Luis Alexander,642772,2020,18,9,0.25,0.28300000000000003,-0.033,-0.44050632911392357,Giants,2020.0,RF,1.0,1.0,,,1.0,,Luis Alexander Basabe,Luis Alexander Basabe,Giants,-1.0,-0.9,-0.1,-0.2,-1.9,-0.3,0.1,0.6,-1.5,-0.1,($1.2),17839.0,0.004442519784543658
503,Collins, Zack,641470,2020,18,11,0.14400000000000002,0.248,-0.10400000000000001,-0.9721518987341773,,,,,,,,0.0,19181,Zack Collins,Zack Collins,White Sox,-2.5,0.3,0.0,-0.5,-2.2,-0.5,0.2,0.6,-1.9,-0.2,($1.5),19181.0,-0.05698964998984399
504,Heath, Nick,670084,2020,18,8,0.262,0.316,-0.054000000000000006,0.06075949367088612,,,,,,,,0.0,,Nick Heath,Nick Heath,Royals,-0.8,-0.2,1.4,-0.3,-1.0,1.1,0.2,0.6,0.9,0.1,$0.7,19577.0,0.01429136463815285
505,Jankowski, Travis,608671,2020,17,8,0.132,0.209,-0.077,-1.477637130801688,Reds,2020.0,CF,0.0,0.0,,,0.0,13768,Travis Jankowski,Travis Jankowski,Reds,-2.8,0.0,0.2,-0.1,-2.8,0.1,0.2,0.6,-1.9,-0.2,($1.5),13768.0,-0.09959332899065336
506,Noll, Jake,669738,2020,17,13,0.327,0.252,0.075,-0.8607594936708861,,,,,,,,0.0,,Jake Noll,Jake Noll,Nationals,0.1,0.0,-0.2,-0.3,0.1,-0.6,-0.1,0.6,0.0,0.0,$0.0,19703.0,-0.059048917676628655
507,Knizner, Andrew,668800,2020,17,12,0.225,0.29100000000000004,-0.066,-0.3012658227848096,,,,,,0.0,44.1,0.0,19514,Andrew Knizner,Andrew Knizner,Cardinals,-1.3,-0.8,-0.4,0.2,-2.1,-0.2,0.2,0.6,-1.5,-0.1,($1.2),19514.0,-0.03381125273925495
508,Schrock, Max,621011,2020,17,11,0.21600000000000003,0.18600000000000003,0.03,-1.8075949367088602,,,,,,,,0.0,sa658670,Max Schrock,Max Schrock,Cardinals,-1.4,0.0,0.3,-0.1,-1.4,0.2,0.2,0.6,-0.4,0.0,($0.3),17750.0,-0.1316841484719967
509,Mejia, Erick,625510,2020,16,8,0.087,0.075,0.012,-3.1999999999999997,,,,,,,,0.0,,Erick Mejia,Erick Mejia,Royals,-3.1,0.3,-0.7,0.0,-2.8,-0.7,0.2,0.5,-2.8,-0.3,($2.2),15817.0,-0.23137009077018292
510,Astudillo, Willians,553902,2020,16,14,0.306,0.23399999999999999,0.07200000000000001,-1.0531645569620254,,,,,,0.0,51.5,0.0,15608,Willians Astudillo,Willians Astudillo,Twins,-0.1,0.3,0.1,0.3,0.2,0.4,0.2,0.5,1.3,0.1,$1.0,15608.0,0.006602623005150132
511,Oliva, Jared,666931,2020,16,10,0.163,0.2,-0.037000000000000005,-1.512236286919831,,,,,,,,0.0,sa915844,Jared Oliva,Jared Oliva,Pirates,-2.1,0.2,0.0,-0.1,-1.9,-0.2,0.2,0.5,-1.3,-0.1,($1.0),19968.0,-0.08667414512924061
512,Dozier, Brian,572821,2020,16,10,0.152,0.254,-0.102,-0.7831223628691982,,,,,,,,0.0,9810,Brian Dozier,Brian Dozier,Mets,-2.2,-0.8,-0.5,-0.1,-3.0,-0.6,-0.1,0.5,-3.1,-0.3,($2.4),9810.0,-0.11301980511264532
513,Ona, Jorge,671250,2020,15,5,0.408,0.35,0.057999999999999996,0.4810126582278478,,,,,,,,0.0,,Jorge Ona,Jorge Ona,Padres,1.2,-0.1,,-0.4,1.1,-0.4,0.1,0.5,1.2,0.1,$0.9,20040.0,0.045662282582183966
515,Dixon, Brandon,641525,2020,14,9,0.136,0.257,-0.121,-0.6497890295358649,,,,,,,,0.0,15214,Brandon Dixon,Brandon Dixon,Tigers,-2.1,-0.3,0.6,-0.2,-2.4,0.4,0.2,0.5,-1.4,-0.1,($1.1),15214.0,-0.06748374768260147
516,Johnson, Daniel,669288,2020,13,7,0.073,0.16899999999999998,-0.096,-1.568776371308017,,,,,,,,0.0,19643,Daniel Johnson,,,,0.0,,-0.2,,,,,,-0.3,,,-0.1308520745831036
517,Almonte, Abraham,501659,2020,13,7,0.17300000000000001,0.20199999999999999,-0.028999999999999998,-1.2067510548523208,,,,,,,,0.0,5486,Abraham Almonte,Abraham Almonte,Padres,-1.6,-0.1,-0.1,-0.4,-1.7,-0.5,0.0,0.4,-1.8,-0.2,($1.4),5486.0,-0.124819657110268
518,Rodriguez, Sean,446481,2020,13,7,0.134,0.12,0.013999999999999999,-2.1063291139240508,,,,,,,,0.0,6589,Sean Rodriguez,Sean Rodriguez,Marlins,-2.0,0.1,-0.2,0.0,-1.9,-0.2,-0.1,0.4,-1.7,-0.2,($1.3),6589.0,-0.15395582313552864
519,Chang, Yu,644374,2020,13,7,0.24,0.27399999999999997,-0.034,-0.41687763713080206,Indians,2020.0,2B,1.0,1.0,,,1.0,14773,Yu Chang,,,,-0.6,,0.1,,,,,,0.0,,,0.04925867567727519
